depth,gr,vp_hole,vp_no_hole,vp_gardner,vp_rebuilt
2465.1189,76.7543,2888.3,2888.3,NULL,2888.3
2465.2712,75.3229,2905.7,2905.7,NULL,2905.7
2465.4236,78.7896,2931.4,2931.4,NULL,2931.4
2465.5759,85.3799,3043.9,3043.9,NULL,3043.9
2465.7285,86.2978,3092.200000000001,3092.200000000001,NULL,3092.200000000001
2465.8809,79.4518,3114.2,3114.2,NULL,3114.2
2466.0332,72.5641,3132.200000000001,3132.200000000001,NULL,3132.200000000001
2466.1855,72.869,3030.1,3030.1,NULL,3030.1
2466.3379,80.1905,2952.1000000000013,2952.1000000000013,NULL,2952.1000000000013
2466.4905,85.7153,2865.4,2865.4,NULL,2865.4
2466.6428,90.99,2823.2,2823.2,NULL,2823.2
2466.7952,92.6081,2820.8,2820.8,NULL,2820.8
2466.9475,93.7692,2808.8,2808.8,NULL,2808.8
2467.1001,94.6637,2849.6,2849.6,NULL,2849.6
2467.2524,96.9123,2853.8,2853.8,NULL,2853.8
2467.4048,100.7916,2884.8,2884.8,NULL,2884.8
2467.5571,97.5534,2894.8,2894.8,NULL,2894.8
2467.7097,89.1623,2835.3,2835.3,NULL,2835.3
2467.8621,82.0045,2819.4,2819.4,NULL,2819.4
2468.0144,81.369,2739.2,2739.2,NULL,2739.2
2468.1667,87.4422,2677.6,2677.6,NULL,2677.6
2468.3191,93.2184,2719.5,2719.5,NULL,2719.5
2468.4717,98.2174,2789.9,2789.9,NULL,2789.9
2468.624,98.8186,2796.6000000000013,2796.6000000000013,NULL,2796.6000000000013
2468.7764,97.2125,2821.7,2821.7,NULL,2821.7
2468.9287,90.2189,2812.4,2812.4,NULL,2812.4
2469.0813,84.7143,2817.9,2817.9,NULL,2817.9
2469.2336,79.1177,2761.9,2761.9,NULL,2761.9
2469.386,78.331,2689.5,2689.5,NULL,2689.5
2469.5383,78.0508,2630.8,2630.8,NULL,2630.8
2469.6909,78.9753,2648.8,2648.8,NULL,2648.8
2469.8433,80.831,2674.3,2674.3,NULL,2674.3
2469.9956,79.8317,2668.0,2668.0,NULL,2668.0
2470.1479,76.7036,2712.0,2712.0,NULL,2712.0
2470.3003,73.6238,2682.3,2682.3,NULL,2682.3
2470.4529,69.217,2750.700000000001,2750.700000000001,NULL,2750.700000000001
2470.6052,68.0028,2756.0,2756.0,NULL,2756.0
2470.7576,69.5724,2711.6,2711.6,NULL,2711.6
2470.9099,75.8487,2682.0,2682.0,NULL,2682.0
2471.0625,82.2582,2742.0,2742.0,NULL,2742.0
2471.2148,84.0299,2515.8,2515.8,NULL,2515.8
2471.3672,83.3182,2478.5,2478.5,NULL,2478.5
2471.5195,80.1227,2438.8,2438.8,NULL,2438.8
2471.6721,77.2657,2432.0,2432.0,NULL,2432.0
2471.8245,83.0731,2425.3,2425.3,NULL,2425.3
2471.9768,93.8984,2443.1,2443.1,NULL,2443.1
2472.1292,102.7404,2431.2,2431.2,NULL,2431.2
2472.2815,106.0532,2488.4,2488.4,NULL,2488.4
2472.4341,105.9335,2546.7,2546.7,NULL,2546.7
2472.5864,105.1637,2635.4,2635.4,NULL,2635.4
2472.7388,100.7946,2751.6,2751.6,NULL,2751.6
2472.8911,95.1136,2977.6,2977.6,NULL,2977.6
2473.0437,92.3464,3055.200000000001,3055.200000000001,NULL,3055.200000000001
2473.196,94.3899,3090.6,3090.6,NULL,3090.6
2473.3484,94.5893,3306.6,3306.6,NULL,3306.6
2473.5007,92.5086,3306.3,3306.3,NULL,3306.3
2473.6533,88.3343,3118.8,3118.8,NULL,3118.8
2473.8057,86.7026,2937.3,2937.3,NULL,2937.3
2473.958,85.0049,2869.8,2869.8,NULL,2869.8
2474.1104,87.2943,2884.8,2884.8,NULL,2884.8
2474.2627,89.5524,2958.1,2958.1,NULL,2958.1
2474.4153,92.985,3022.9,3022.9,NULL,3022.9
2474.5676,89.1789,2983.5,2983.5,NULL,2983.5
2474.72,83.4821,2989.4,2989.4,NULL,2989.4
2474.8723,78.1447,3063.7,3063.7,NULL,3063.7
2475.0249,75.7505,3115.9,3115.9,NULL,3115.9
2475.1772,76.8549,3032.0,3032.0,NULL,3032.0
2475.3296,78.5494,2965.8,2965.8,NULL,2965.8
2475.4819,78.9997,2951.8,2951.8,NULL,2951.8
2475.6345,77.5733,2759.5,2759.5,NULL,2759.5
2475.7869,77.6476,2658.1,2658.1,NULL,2658.1
2475.9392,83.4087,2654.4,2654.4,NULL,2654.4
2476.0916,91.7947,2685.7000000000007,2685.7000000000007,NULL,2685.7000000000007
2476.2439,96.4946,2699.4,2699.4,NULL,2699.4
2476.3965,96.6713,2690.100000000001,2690.100000000001,NULL,2690.100000000001
2476.5488,94.8228,2696.4,2696.4,NULL,2696.4
2476.7012,93.2654,2652.9,2652.9,NULL,2652.9
2476.8535,93.99700000000001,2633.8,2633.8,NULL,2633.8
2477.0061,91.7881,2665.6,2665.6,NULL,2665.6
2477.1584,94.7273,2686.9,2686.9,NULL,2686.9
2477.3108,89.9868,2821.3,2821.3,NULL,2821.3
2477.4631,87.6703,2850.0,2850.0,NULL,2850.0
2477.6155,79.8731,2752.3,2752.3,NULL,2752.3
2477.7681,76.1446,2719.4,2719.4,NULL,2719.4
2477.9204,79.2593,2632.8,2632.8,NULL,2632.8
2478.0728,83.9977,2604.6,2604.6,NULL,2604.6
2478.2251,91.9446,2634.2,2634.2,NULL,2634.2
2478.3777,88.54,2750.700000000001,2750.700000000001,NULL,2750.700000000001
2478.53,86.6891,2747.4,2747.4,NULL,2747.4
2478.6824,84.4608,2764.200000000001,2764.200000000001,NULL,2764.200000000001
2478.8347,85.7623,2894.5,2894.5,NULL,2894.5
2478.9873,84.3772,3042.1,3042.1,NULL,3042.1
2479.1396,81.8835,2965.0,2965.0,NULL,2965.0
2479.292,79.2409,2947.0,2947.0,NULL,2947.0
2479.4443,73.808,2796.6000000000013,2796.6000000000013,NULL,2796.6000000000013
2479.5967,68.2639,2783.3,2783.3,NULL,2783.3
2479.7493,72.37100000000002,2633.3,2633.3,NULL,2633.3
2479.9016,82.4773,2658.1,2658.1,NULL,2658.1
2480.054,89.9904,2637.3,2637.3,NULL,2637.3
2480.2063,88.1,2663.3,2663.3,NULL,2663.3
2480.3589,87.0618,2617.100000000001,2617.100000000001,NULL,2617.100000000001
2480.5112,89.9354,2720.0,2720.0,NULL,2720.0
2480.6636,93.5164,2846.3,2846.3,NULL,2846.3
2480.8159,95.1935,2762.9,2762.9,NULL,2762.9
2480.9685,91.6792,2819.6,2819.6,NULL,2819.6
2481.1208,89.5503,2823.3,2823.3,NULL,2823.3
2481.2732,89.1637,2816.6000000000013,2816.6000000000013,NULL,2816.6000000000013
2481.4255,91.8542,2880.0,2880.0,NULL,2880.0
2481.5779,96.5631,2826.0,2826.0,NULL,2826.0
2481.7305,96.7055,2772.9,2772.9,NULL,2772.9
2481.8828,94.2702,2763.5,2763.5,NULL,2763.5
2482.0352,89.8261,2725.0,2725.0,NULL,2725.0
2482.1875,86.8885,2748.5,2748.5,NULL,2748.5
2482.3401,88.1652,2753.1,2753.1,NULL,2753.1
2482.4924,89.4073,2703.1,2703.1,NULL,2703.1
2482.6448,91.351,2715.3,2715.3,NULL,2715.3
2482.7971,91.0051,2819.2,2819.2,NULL,2819.2
2482.9497,91.6804,2832.0,2832.0,NULL,2832.0
2483.1021,94.0751,2920.2,2920.2,NULL,2920.2
2483.2544,98.3051,2966.1,2966.1,NULL,2966.1
2483.4067,97.572,2910.7,2910.7,NULL,2910.7
2483.5591,94.4454,2975.1,2975.1,NULL,2975.1
2483.7117,87.3644,2933.3,2933.3,NULL,2933.3
2483.864,86.8591,2914.1,2914.1,NULL,2914.1
2484.0164,87.4691,2730.5,2730.5,NULL,2730.5
2484.1687,88.52600000000002,2687.2,2687.2,NULL,2687.2
2484.3213,86.4372,2640.0,2640.0,NULL,2640.0
2484.4736,85.9337,2582.6,2582.6,NULL,2582.6
2484.626,91.2802,2565.0,2565.0,NULL,2565.0
2484.7783,98.5176,2639.600000000001,2639.600000000001,NULL,2639.600000000001
2484.9309,100.6614,2730.0,2730.0,NULL,2730.0
2485.0833,100.8359,3067.6,3067.6,NULL,3067.6
2485.2356,98.3734,3056.1,3056.1,NULL,3056.1
2485.3879,96.4557,3050.3,3050.3,NULL,3050.3
2485.5403,89.5259,3152.6,3152.6,NULL,3152.6
2485.6929,77.9065,2999.4,2999.4,NULL,2999.4
2485.8452,68.0439,2882.3,2882.3,NULL,2882.3
2485.9976,62.1246,2886.5,2886.5,NULL,2886.5
2486.1499,64.3392,2775.5,2775.5,NULL,2775.5
2486.3025,72.9641,2705.7000000000007,2705.7000000000007,NULL,2705.7000000000007
2486.4548,88.406,2706.7000000000007,2706.7000000000007,NULL,2706.7000000000007
2486.6072,98.7002,2857.9,2857.9,NULL,2857.9
2486.7595,104.4595,2844.9,2844.9,NULL,2844.9
2486.9121,100.0957,2824.2,2824.2,NULL,2824.2
2487.0645,96.2276,2684.5,2684.5,NULL,2684.5
2487.2168,92.8199,2635.9,2635.9,NULL,2635.9
2487.3691,92.3015,2600.4,2600.4,NULL,2600.4
2487.5215,95.08200000000001,2657.6,2657.6,NULL,2657.6
2487.6741,96.1091,2616.7,2616.7,NULL,2616.7
2487.8264,98.2771,2610.9,2610.9,NULL,2610.9
2487.9788,98.5432,2629.0,2629.0,NULL,2629.0
2488.1311,99.4475,2616.3,2616.3,NULL,2616.3
2488.2837,96.7731,2607.600000000001,2607.600000000001,NULL,2607.600000000001
2488.436,96.507,2613.5,2613.5,NULL,2613.5
2488.5884,94.7806,2605.5,2605.5,NULL,2605.5
2488.7407,94.887,2665.5,2665.5,NULL,2665.5
2488.8933,91.5343,2664.1,2664.1,NULL,2664.1
2489.0457,91.5446,2593.8,2593.8,NULL,2593.8
2489.198,92.1587,2603.2000000000007,2603.2000000000007,NULL,2603.2000000000007
2489.3503,97.5561,2582.0,2582.0,NULL,2582.0
2489.5027,96.0407,2583.6,2583.6,NULL,2583.6
2489.6553,96.2526,2605.7000000000007,2605.7000000000007,NULL,2605.7000000000007
2489.8076,93.0902,2603.600000000001,2603.600000000001,NULL,2603.600000000001
2489.96,94.8116,2618.1,2618.1,NULL,2618.1
2490.1123,94.9822,2582.6,2582.6,NULL,2582.6
2490.2649,94.7694,2588.7,2588.7,NULL,2588.7
2490.4172,92.86200000000001,2573.7000000000007,2573.7000000000007,NULL,2573.7000000000007
2490.5696,89.7099,2641.9,2641.9,NULL,2641.9
2490.7219,87.9538,2749.200000000001,2749.200000000001,NULL,2749.200000000001
2490.8745,87.3415,2808.4,2808.4,NULL,2808.4
2491.0269,88.5528,2856.6,2856.6,NULL,2856.6
2491.1792,86.6248,3207.0,3207.0,NULL,3207.0
2491.3315,83.2152,3063.8,3063.8,NULL,3063.8
2491.4839,76.2971,2998.5,2998.5,NULL,2998.5
2491.6365,70.2331,2912.9,2912.9,NULL,2912.9
2491.7888,66.0518,2792.4,2792.4,NULL,2792.4
2491.9412,67.3398,2736.7,2736.7,NULL,2736.7
2492.0935,72.1803,2701.6,2701.6,NULL,2701.6
2492.2461,78.3752,2746.7000000000007,2746.7000000000007,NULL,2746.7000000000007
2492.3984,82.2493,2794.5,2794.5,NULL,2794.5
2492.5508,85.3151,2809.5,2809.5,NULL,2809.5
2492.7031,86.0773,2821.9,2821.9,NULL,2821.9
2492.8557,86.1155,2845.0,2845.0,NULL,2845.0
2493.0081,83.4339,2814.1,2814.1,NULL,2814.1
2493.1604,80.517,2804.8,2804.8,NULL,2804.8
2493.3127,78.0955,2787.1,2787.1,NULL,2787.1
2493.4651,79.0656,2814.700000000001,2814.700000000001,NULL,2814.700000000001
2493.6177,77.8691,2826.2,2826.2,NULL,2826.2
2493.77,75.7063,2860.3,2860.3,NULL,2860.3
2493.9224,71.8303,2846.3,2846.3,NULL,2846.3
2494.0747,73.7036,2836.1,2836.1,NULL,2836.1
2494.2273,76.6611,2772.5,2772.5,NULL,2772.5
2494.3796,73.0124,2788.6000000000013,2788.6000000000013,NULL,2788.6000000000013
2494.532,69.1909,2815.0,2815.0,NULL,2815.0
2494.6843,64.9356,2825.5,2825.5,NULL,2825.5
2494.8369,67.1066,2748.5,2748.5,NULL,2748.5
2494.9893,71.939,2679.9,2679.9,NULL,2679.9
2495.1416,75.9554,2668.1,2668.1,NULL,2668.1
2495.2939,81.3255,2749.0,2749.0,NULL,2749.0
2495.4463,77.3671,2761.8,2761.8,NULL,2761.8
2495.5989,76.4041,2754.1000000000013,2754.1000000000013,NULL,2754.1000000000013
2495.7512,74.5371,2801.6,2801.6,NULL,2801.6
2495.9036,76.851,2826.4,2826.4,NULL,2826.4
2496.0559,76.0651,2780.2,2780.2,NULL,2780.2
2496.2085,77.3181,2740.3,2740.3,NULL,2740.3
2496.3608,79.8676,2695.8,2695.8,NULL,2695.8
2496.5132,81.8592,2645.9,2645.9,NULL,2645.9
2496.6655,81.0233,2581.2,2581.2,NULL,2581.2
2496.8181,79.6929,2585.5,2585.5,NULL,2585.5
2496.9705,76.6802,2552.7000000000007,2552.7000000000007,NULL,2552.7000000000007
2497.1228,75.3985,2563.9,2563.9,NULL,2563.9
2497.2751,74.7715,2582.8,2582.8,NULL,2582.8
2497.4275,77.4532,2649.2,2649.2,NULL,2649.2
2497.5801,78.8876,2679.2,2679.2,NULL,2679.2
2497.7324,78.4313,2676.8,2676.8,NULL,2676.8
2497.8848,76.686,2651.4,2651.4,NULL,2651.4
2498.0371,76.4854,2647.7,2647.7,NULL,2647.7
2498.1897,76.7172,2674.5,2674.5,NULL,2674.5
2498.342,78.7112,2674.4,2674.4,NULL,2674.4
2498.4944,79.2757,2649.5,2649.5,NULL,2649.5
2498.6467,79.9794,2611.3,2611.3,NULL,2611.3
2498.7993,80.9546,2583.9,2583.9,NULL,2583.9
2498.9517,79.1985,2565.0,2565.0,NULL,2565.0
2499.104,78.0918,2560.0,2560.0,NULL,2560.0
2499.2563,77.7674,2552.7000000000007,2552.7000000000007,NULL,2552.7000000000007
2499.4087,78.8849,2560.4,2560.4,NULL,2560.4
2499.5613,76.1482,2571.9,2571.9,NULL,2571.9
2499.7136,76.5912,2584.2000000000007,2584.2000000000007,NULL,2584.2000000000007
2499.866,79.4195,2599.4,2599.4,NULL,2599.4
2500.0183,83.4639,2575.6,2575.6,NULL,2575.6
2500.1709,85.1546,2597.100000000001,2597.100000000001,NULL,2597.100000000001
2500.3232,83.7344,2663.3,2663.3,NULL,2663.3
2500.4756,85.8502,2664.6,2664.6,NULL,2664.6
2500.6279,84.7859,2740.3,2740.3,NULL,2740.3
2500.7805,86.5176,2793.4,2793.4,NULL,2793.4
2500.9329,85.9382,2852.4,2852.4,NULL,2852.4
2501.0852,78.4347,2941.8,2941.8,NULL,2941.8
2501.2375,69.5295,3009.6,3009.6,NULL,3009.6
2501.3899,61.2297,3033.700000000001,3033.700000000001,NULL,3033.700000000001
2501.5425,61.5583,3061.9,3061.9,NULL,3061.9
2501.6948,60.6631,3129.9,3129.9,NULL,3129.9
2501.8472,58.5234,3166.8,3166.8,NULL,3166.8
2501.9995,57.1217,3237.9,3237.9,NULL,3237.9
2502.1521,56.9793,3245.200000000001,3245.200000000001,NULL,3245.200000000001
2502.3044,60.2502,3260.3,3260.3,NULL,3260.3
2502.4568,60.4098,3161.6,3161.6,NULL,3161.6
2502.6091,62.5926,3121.6,3121.6,NULL,3121.6
2502.7617,60.2423,3098.4,3098.4,NULL,3098.4
2502.9141,59.3036,3129.700000000001,3129.700000000001,NULL,3129.700000000001
2503.0664,54.4129,3098.4,3098.4,NULL,3098.4
2503.2188,55.3264,3129.2,3129.2,NULL,3129.2
2503.3711,55.8841,3153.8,3153.8,NULL,3153.8
2503.5237,58.6195,3211.2,3211.2,NULL,3211.2
2503.676,58.8236,3271.2,3271.2,NULL,3271.2
2503.8284,57.0314,3348.0,3348.0,NULL,3348.0
2503.9807,55.1809,3260.6000000000013,3260.6000000000013,NULL,3260.6000000000013
2504.1333,54.7639,3279.700000000001,3279.700000000001,NULL,3279.700000000001
2504.2856,57.5312,3206.3,3206.3,NULL,3206.3
2504.438,58.9115,3082.7,3082.7,NULL,3082.7
2504.5903,59.7984,3079.200000000001,3079.200000000001,NULL,3079.200000000001
2504.7429,58.3083,3084.6,3084.6,NULL,3084.6
2504.8953,59.665,3085.0,3085.0,NULL,3085.0
2505.0476,56.8552,3062.4,3062.4,NULL,3062.4
2505.2,58.0613,3229.200000000001,3229.200000000001,NULL,3229.200000000001
2505.3523,57.5113,3232.4,3232.4,NULL,3232.4
2505.5049,59.7609,3236.6000000000013,3236.6000000000013,NULL,3236.6000000000013
2505.6572,60.2293,3182.8,3182.8,NULL,3182.8
2505.8096,59.3413,3161.4,3161.4,NULL,3161.4
2505.9619,59.333999999999996,3131.4,3131.4,NULL,3131.4
2506.1145,58.1916,3127.5,3127.5,NULL,3127.5
2506.2668,58.3828,3119.8,3119.8,NULL,3119.8
2506.4192,58.5053,3128.8,3128.8,NULL,3128.8
2506.5715,58.888999999999996,3084.700000000001,3084.700000000001,NULL,3084.700000000001
2506.7241,60.9508,3170.3,3170.3,NULL,3170.3
2506.8765,60.5978,3198.6,3198.6,NULL,3198.6
2507.0288,59.203,3212.4,3212.4,NULL,3212.4
2507.1812,57.8468,3210.2,3210.2,NULL,3210.2
2507.3335,57.9708,3220.4,3220.4,NULL,3220.4
2507.4861,59.7891,3238.1000000000013,3238.1000000000013,NULL,3238.1000000000013
2507.6384,58.0708,3239.6,3239.6,NULL,3239.6
2507.7908,58.541000000000004,3251.1,3251.1,NULL,3251.1
2507.9431,57.4229,3253.7,3253.7,NULL,3253.7
2508.0957,57.1556,3253.6,3253.6,NULL,3253.6
2508.248,55.7188,3279.0,3279.0,NULL,3279.0
2508.4004,56.1534,3222.6,3222.6,NULL,3222.6
2508.5527,56.169,3195.2,3195.2,NULL,3195.2
2508.7051,56.533,3173.8,3173.8,NULL,3173.8
2508.8577,56.5689,3123.8,3123.8,NULL,3123.8
2509.01,59.7887,3134.3,3134.3,NULL,3134.3
2509.1624,59.2119,3129.0,3129.0,NULL,3129.0
2509.3147,57.4687,3135.1,3135.1,NULL,3135.1
2509.4673,56.8135,3149.1,3149.1,NULL,3149.1
2509.6196,57.9754,3157.9,3157.9,NULL,3157.9
2509.772,58.2657,3179.4,3179.4,NULL,3179.4
2509.9243,56.9257,3189.3,3189.3,NULL,3189.3
2510.0769,55.8868,3176.3,3176.3,NULL,3176.3
2510.2292,58.8709,3184.7,3184.7,NULL,3184.7
2510.3816,59.0137,3186.9,3186.9,NULL,3186.9
2510.5339,59.9906,3168.6,3168.6,NULL,3168.6
2510.6863,57.6695,3176.7,3176.7,NULL,3176.7
2510.8389,57.7686,3184.4,3184.4,NULL,3184.4
2510.9912,56.4483,3199.4,3199.4,NULL,3199.4
2511.1436,55.687,3209.9,3209.9,NULL,3209.9
2511.2959,56.4034,3226.8,3226.8,NULL,3226.8
2511.4485,57.5729,3226.6,3226.6,NULL,3226.6
2511.6008,60.2159,3235.7,3235.7,NULL,3235.7
2511.7532,58.9382,3244.4,3244.4,NULL,3244.4
2511.9055,58.9739,3245.1,3245.1,NULL,3245.1
2512.0581,58.5174,3235.6,3235.6,NULL,3235.6
2512.2104,59.6974,3229.200000000001,3229.200000000001,NULL,3229.200000000001
2512.3628,59.5726,3213.9,3213.9,NULL,3213.9
2512.5151,59.2478,3175.0,3175.0,NULL,3175.0
2512.6675,60.5034,3136.6,3136.6,NULL,3136.6
2512.8201,59.8813,3109.9,3109.9,NULL,3109.9
2512.9724,57.6018,3088.9,3088.9,NULL,3088.9
2513.1248,55.7518,3089.700000000001,3089.700000000001,NULL,3089.700000000001
2513.2771,55.1494,3100.1,3100.1,NULL,3100.1
2513.4297,57.1629,3209.1,3209.1,NULL,3209.1
2513.582000000001,56.3456,3226.5,3226.5,NULL,3226.5
2513.7344,58.9983,3247.7,3247.7,NULL,3247.7
2513.8867,61.3245,3281.1,3281.1,NULL,3281.1
2514.0393,62.195,3331.0,3331.0,NULL,3331.0
2514.1917,61.4679,3264.0,3264.0,NULL,3264.0
2514.344,58.2068,3275.0,3275.0,NULL,3275.0
2514.4963,57.9601,3286.9,3286.9,NULL,3286.9
2514.6487,56.8694,3304.2,3304.2,NULL,3304.2
2514.8013,58.9905,3270.1,3270.1,NULL,3270.1
2514.9536,58.2337,3255.2,3255.2,NULL,3255.2
2515.106,57.3745,3245.9,3245.9,NULL,3245.9
2515.2583,56.4899,3236.8,3236.8,NULL,3236.8
2515.4109,55.5388,3233.200000000001,3233.200000000001,NULL,3233.200000000001
2515.5632,57.1691,3241.0,3241.0,NULL,3241.0
2515.7156,55.6523,3242.700000000001,3242.700000000001,NULL,3242.700000000001
2515.8679,56.1034,3239.7,3239.7,NULL,3239.7
2516.0205,54.3909,3247.2,3247.2,NULL,3247.2
2516.1729,56.2092,3247.0,3247.0,NULL,3247.0
2516.3252,57.9702,3215.6,3215.6,NULL,3215.6
2516.4775,60.2855,3202.0,3202.0,NULL,3202.0
2516.6299,59.4142,3200.200000000001,3200.200000000001,NULL,3200.200000000001
2516.7825,59.0864,3244.8,3244.8,NULL,3244.8
2516.9348,58.6699,3252.3,3252.3,NULL,3252.3
2517.0872,57.7311,3243.3,3243.3,NULL,3243.3
2517.2395,57.0109,3241.0,3241.0,NULL,3241.0
2517.3921,57.1229,3270.3,3270.3,NULL,3270.3
2517.5444,58.1173,3296.9,3296.9,NULL,3296.9
2517.6968,58.3055,3289.0,3289.0,NULL,3289.0
2517.8491,57.3828,3289.3,3289.3,NULL,3289.3
2518.0017,56.6464,3271.0,3271.0,NULL,3271.0
2518.1541,57.6646,3274.8,3274.8,NULL,3274.8
2518.3064,57.9966,3257.7,3257.7,NULL,3257.7
2518.4587,57.2899,3252.1,3252.1,NULL,3252.1
2518.6111,57.3976,3256.5,3256.5,NULL,3256.5
2518.7637,57.442,3245.8,3245.8,NULL,3245.8
2518.916,60.4009,3239.3,3239.3,NULL,3239.3
2519.0684,60.188,3234.0,3234.0,NULL,3234.0
2519.2207,60.0285,3214.1000000000013,3214.1000000000013,NULL,3214.1000000000013
2519.3733,59.8547,3197.5,3197.5,NULL,3197.5
2519.5256,56.8893,3183.2,3183.2,NULL,3183.2
2519.678,57.8596,3210.5,3210.5,NULL,3210.5
2519.8303,54.595,3227.9,3227.9,NULL,3227.9
2519.9829,57.7908,3310.1,3310.1,NULL,3310.1
2520.1353,57.2102,3244.1,3244.1,NULL,3244.1
2520.2876,57.5721,3319.1000000000013,3319.1000000000013,NULL,3319.1000000000013
2520.4399,57.8561,3254.4,3254.4,NULL,3254.4
2520.5923,57.8614,3215.7,3215.7,NULL,3215.7
2520.7449,68.6905,3173.3,3173.3,NULL,3173.3
2520.8972,78.5508,3061.2,3061.2,NULL,3061.2
2521.0496,89.3088,3151.3,3151.3,NULL,3151.3
2521.2019,90.3505,3197.6,3197.6,NULL,3197.6
2521.3545,85.6699,3382.7,3382.7,NULL,3382.7
2521.5068,81.0974,3417.3,3417.3,NULL,3417.3
2521.6592,74.4454,3373.6000000000013,3373.6000000000013,NULL,3373.6000000000013
2521.8115,72.6464,3334.4,3334.4,NULL,3334.4
2521.9641,70.8811,3284.3,3284.3,NULL,3284.3
2522.1165,74.8032,3257.0,3257.0,NULL,3257.0
2522.2688,75.6126,3243.7,3243.7,NULL,3243.7
2522.4211,75.777,3246.1000000000013,3246.1000000000013,NULL,3246.1000000000013
2522.5735,72.9676,3212.4,3212.4,NULL,3212.4
2522.7261,71.9023,3187.9,3187.9,NULL,3187.9
2522.8784,72.9667,3266.0,3266.0,NULL,3266.0
2523.0308,74.0953,3085.4,3085.4,NULL,3085.4
2523.1831,78.733,3083.6,3083.6,NULL,3083.6
2523.3357,81.2741,3090.6,3090.6,NULL,3090.6
2523.488,80.4197,3047.8,3047.8,NULL,3047.8
2523.6404,73.9616,3005.0,3005.0,NULL,3005.0
2523.7927,65.0297,2917.4,2917.4,NULL,2917.4
2523.9453,61.8939,2931.3,2931.3,NULL,2931.3
2524.0977,62.3641,2961.7,2961.7,NULL,2961.7
2524.25,67.9652,2916.6,2916.6,NULL,2916.6
2524.4023,71.9353,2976.6,2976.6,NULL,2976.6
2524.5547,72.3088,3116.3,3116.3,NULL,3116.3
2524.7073,66.7191,3122.1,3122.1,NULL,3122.1
2524.8596,60.2822,3142.2,3142.2,NULL,3142.2
2525.012,59.6345,3154.5,3154.5,NULL,3154.5
2525.1643,59.1584,3211.4,3211.4,NULL,3211.4
2525.3169,58.9265,3261.6,3261.6,NULL,3261.6
2525.4692,59.3102,3294.0,3294.0,NULL,3294.0
2525.6216,57.5081,3319.0,3319.0,NULL,3319.0
2525.7739,58.2617,3288.5,3288.5,NULL,3288.5
2525.9265,55.0359,3330.4,3330.4,NULL,3330.4
2526.0789,54.8088,3347.8,3347.8,NULL,3347.8
2526.2312,54.7687,3308.9,3308.9,NULL,3308.9
2526.3835,56.6976,3248.0,3248.0,NULL,3248.0
2526.5359,58.9462,3340.9,3340.9,NULL,3340.9
2526.6885,59.0678,3281.9,3281.9,NULL,3281.9
2526.8408,58.2905,3340.7,3340.7,NULL,3340.7
2526.9932,58.1519,3319.5,3319.5,NULL,3319.5
2527.1455,58.3981,3330.1,3330.1,NULL,3330.1
2527.2981,56.3022,3357.8,3357.8,NULL,3357.8
2527.4504,56.2214,3331.9,3331.9,NULL,3331.9
2527.6028,54.6747,3326.4,3326.4,NULL,3326.4
2527.7551,55.636,3304.7,3304.7,NULL,3304.7
2527.9077,58.9981,3294.8,3294.8,NULL,3294.8
2528.0601,62.0431,3286.4,3286.4,NULL,3286.4
2528.2124,64.4081,3228.1,3228.1,NULL,3228.1
2528.3647,64.1613,3207.3,3207.3,NULL,3207.3
2528.5171,63.0398,3249.9,3249.9,NULL,3249.9
2528.6697,60.6836,3246.5,3246.5,NULL,3246.5
2528.822,58.8749,3219.3,3219.3,NULL,3219.3
2528.9744,56.9429,3188.7,3188.7,NULL,3188.7
2529.1267,56.0377,3172.7,3172.7,NULL,3172.7
2529.2793,53.2278,3166.8,3166.8,NULL,3166.8
2529.4316,52.8885,3165.3,3165.3,NULL,3165.3
2529.584,54.3978,3167.0,3167.0,NULL,3167.0
2529.7363,55.9642,3162.1,3162.1,NULL,3162.1
2529.8889,54.8898,3158.6,3158.6,NULL,3158.6
2530.0413,53.7852,3225.1,3225.1,NULL,3225.1
2530.1936,56.6214,3227.9,3227.9,NULL,3227.9
2530.3459,58.3656,3187.1,3187.1,NULL,3187.1
2530.4983,60.1485,3247.7,3247.7,NULL,3247.7
2530.6509,58.0088,3254.3,3254.3,NULL,3254.3
2530.8032,57.7434,3272.1,3272.1,NULL,3272.1
2530.9556,58.0362,3269.6,3269.6,NULL,3269.6
2531.1079,56.9354,3244.0,3244.0,NULL,3244.0
2531.2605,58.4536,3198.3,3198.3,NULL,3198.3
2531.4128,57.3876,3154.6,3154.6,NULL,3154.6
2531.5652,57.5658,3238.8,3238.8,NULL,3238.8
2531.7175,57.2083,3231.8,3231.8,NULL,3231.8
2531.8701,55.6724,3231.7,3231.7,NULL,3231.7
2532.0225,55.011,3230.2,3230.2,NULL,3230.2
2532.1748,54.1723,3222.3,3222.3,NULL,3222.3
2532.3271,56.6538,3220.7,3220.7,NULL,3220.7
2532.4795,57.7109,3222.0,3222.0,NULL,3222.0
2532.6321,58.9358,3226.4,3226.4,NULL,3226.4
2532.7844,55.9856,3227.5,3227.5,NULL,3227.5
2532.9368,55.5987,3226.8,3226.8,NULL,3226.8
2533.0891,54.165,3224.1,3224.1,NULL,3224.1
2533.2417,56.4523,3224.1,3224.1,NULL,3224.1
2533.394,54.5297,3219.6,3219.6,NULL,3219.6
